#Datasets	 AA_0001	 AA_0003	 AA_0004	 AA_0006	 AA_0008	 AA_0009	 AA_0010	 AA_0012	 AA_0013	 AA_0014	 AA_0015	 AA_0016	 AA_0017	 AA_0018	 AA_0019	 AA_0021	 AA_0023	 AA_0025	 AA_0026	 AA_0027	 AA_0030	 AA_0032	 AA_0033	 AA_0034	 AA_0035	 AA_0036	 AA_0037	 AA_0038	 AA_0039	 AA_0040	 AA_0041	 AA_0042	 AA_0043	 AA_0044	 AA_0045	 AA_0046	 AA_0047	 AA_0048	 AA_0049	 AA_0050	 AA_0052	 AA_0053	 AA_0054	 AA_0055	 AA_0057	 AA_0058	 AA_0060	 AA_0061	 AA_0062	 AA_0065	 AA_0071	 AA_0080	 AA_0092	 AA_0093	 AA_0096	 AA_0097	 AA_0098	 AA_0099	 AA_0100	 AA_0102	 AA_0103	 AA_0104	 AA_0105	 AA_0106	 AA_0109	 AA_0111	 AA_0112	 AA_0113	 AA_0115	 AA_0116	 AA_0117	 AA_0118	 AA_0119	 AA_0120	 AA_0121	 AA_0123	 AA_0125	 AA_0126	 AA_0127	 AA_0128	 AA_0129	 AA_0130	 AA_0131	 AA_0132	 AA_0133	 AA_0134	 AA_0135	 AA_0136	 AA_0137	 AA_0138	 AA_0139	 AA_0141	 AA_0142	 AA_0143	 AA_0151	 AA_0152	 AA_0153
"Terrisporobacter"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CAG-245"	0	0	0	0.580129	0	0	0	0	0.033765	0	0	0	0	0	0	0	0.759679	0	0	0	0.264372	0	0	0.807825	0	0	0	0	0.962132	0	0	0	0	0	0	0	0	0	0	0	0.383603	0	0	0	0	0	0.071564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.565208	0	0.762546	0	0	0	0	0	0.094868	0.94344	0	0	0	0	0	0	0	0.036252	0	0.76116	0	0.834447	0	1.140227	0	0	0	1.155597	0	0
"CAG-269"	0	0	0	0.347588	0.438497	0	0	1.008856	0	0	0	0	0	0	0	0	3.443379	0	0	0	0.577955	0.858159	0	0	0	0	0	0	1.851131	0	0	0.045675	0	3.351239	0	0	0	0	0	1.030194	0	0	0	0	0.030214	0	0	0	0	0	0	0	0.690352	0	0	0	0	0	0	0	0	0	2.851573	0	1.0603	0	0.143476	0.939472	1.533982	0.454125	0	0.544854	0	0	0	1.054094	0.789425	0	0	0	0	0	0	0	1.746981	0	0.762859	0	0.064804	0.33298	3.676228	0	0	0	0.629472	0	0
"CAG-273"	0	0	0	0.287617	0	0	0	0	0	0	0	0	0	0	0	0	0.404662	0	0	0	0	0	0	0.739721	0	0	0	0	0	0	0	0	0.149231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.738409	0.050267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.345845	0	0	0	0.193684	0	0
"CAG-354"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.632657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CAG-452"	0	0	0	0.459575	0	0	0	0	0	0	0	0	0	0	0	0	0.441607	0	0	0	0.55621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.174893	0	0
"CAG-492"	0	0	0.791572	0	0.426831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038912	0	0	0	0	0	0	0	0.13553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.916104	0.629992	0	0	0	0	0	0	0	0	0	0	0	0	0	0.635623	0	0	0	0	0	0
"CAG-793"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.968084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"UMGS1537"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.307289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Borkfalkia"	0	0	0	0	0	0.139366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.708106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.617225	0	0	0.567472	0	0	0	0	0	0	0	0	0	0
"QALS01"	0	0	0.155234	0.038553	0.695145	0	0	0	0	0	0	0	0	0	0	0.047473	0.888409	0	0	0	0.04349	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131467	0	0	0	0	0	0	0	0	0.687897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.212741	0	0	0	0	0	0	0	0	0	0.065785	0	0.10882	0	0	0	0	0.5448	0	0	0	0	0	0	0.141643	0	0	0	0	0	0
"UBA10281"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.049266	0	0	0	0	0	0	0	0	0.048707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.267357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.059261	0	0
"UBA11475"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.596228	0	0
"UBA1259"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.827492	0	0
"UBA7597"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.081145	0	0	0	0	0.041598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.050712	0	0	0	0	0	0	0	0	0	0.072751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"UMGS1004"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.054422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"UMGS775"	0	0	0	0	0	0.046908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CAG-1024"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.078052	0	0
"PeH17"	0	0	0.48466	0.46141	0.550352	0	0	0	0	0	0	0	0	0	0	0	0.506838	0	0	0	0.419447	0	0	0.603514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.508746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.138912	0.458259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.083215	0	0	0	0.537689	0	0
"Phil1"	0	0	0	0.471814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45092	0	0	0.63177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.510826	0	0	0.036981	0	0	0	0	0	0	0.612191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.701019	0	0
"CAG-1435"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.104925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.871991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390258	0	0
"CAG-314"	0	0	0	0.753311	0	0	0	0	0	0	0	0	0	0	0	0	0.700798	0	0	0	0.956774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CAG-552"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.482996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"UBA10677"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.273863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.129871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.083111	0	0
"UBA11524"	0	0	0.631006	0	0.056957	0	0	0.81845	0	0	0	0	0	0	0	0	0.678285	0	0	0	0	1.173011	0	0.243434	0	0	0	0	0.715225	0	0	0	0	0	0	0	0	0	0	0	0.938818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.606064	0	0	0.822455	0	0	0	0	0	0.302813	0	0	0	0	0	0	0	0.763957	0	0	0	0	0	1.137609	0	0	0	0	0.409048	0	0
"CAG-1138"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.127195	0	0
"CAG-349"	0	0	0.070507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CAG-475"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.396416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CAG-917"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.727277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Catabacter"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.636685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.309456	0	0	0	0	0	0	0	0	0	0	0	0	0	0.046453	0	0	0	0	0	0	0	0	0
"Christensenella"	0	0	0	0	0	0	0	0	0.326729	0	0	0	0	0	0	0	0	0	0	0	0.042345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.476302	0	0	0	0	0.041652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03892	0	0	0.069172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Christensenella_A"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.193972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"QAKS01"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.079313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"QANA01"	0	0	0	0	0	0	0	0.117343	0.05462	0	0	0	0	0	0	0.141538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.886214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.684263	0	0	0	0	0	0	0	0	0	0	0.057093	0	0
"GCA-900066905"	0	0	0	0	0	0	0	0	0.079448	0	0	0	0	0	0	0	0.101598	0	0	0	0.693546	0	0.045802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58882	0	0	0	0	0.038812	0	0	0	0	0	0	0	0	0	0	0	0	0.038349	0	0	0.16037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.054887	0	0	0	0	0	0
"QALW01"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.057726	0	0	0	0.100713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105054	0
"QAND01"	0	0	0	0.074658	0	0	0	0	0.066538	0	0	0	0	0	0	0	0.051376	0	0	0	0.183115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.136678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032458	0	0.053804	0	0	0	0	0	0	0.047328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068804	0	0.079084	0	0	0	0	0.042565	0
"Desulfitobacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"QAKL01"	0	0	0.072284	0	0	0	0	0.116605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.144253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.046723	0	0	0	0.13102	0	0	0	0	0	0
"Acidaminococcus"	1.882132	1.142801	0	0.893447	0.878367	0	0	0	1.291027	0.457856	1.292939	1.1904	1.148174	1.733181	1.982232	1.181538	0.288055	0.032007	0	1.64367	0	0	1.125963	0.247781	1.465854	1.422536	1.335334	2.17415	0.070449	1.355765	1.547362	1.294114	0	0	0.090952	1.422773	1.783049	1.237667	1.664738	0.830614	1.002493	0.896476	0.993332	1.986778	1.586822	0	1.245222	0	1.532982	1.127039	0.707829	0	1.168585	1.903358	2.126885	0	1.437813	1.589587	1.339311	0	1.744152	2.190568	1.336001	1.099054	0	1.641582	0	0	1.245311	0.971858	2.544258	0	0	0.840991	0	0.81836	0	1.158368	0	0.096477	0	0	1.223906	0.25969	0.78804	1.244972	0	1.203383	1.111262	0.276484	0	1.563944	0	0	0	1.26337	0
"Phascolarctobacterium"	0.839534	1.05331	0.037327	0.279661	0.133127	0.879704	1.047351	0.888561	0.698148	0.054077	1.146763	0.994144	0.967534	1.395131	1.194577	0	0.092939	1.463592	1.054399	0.217238	0.198565	0.901357	0.81451	0	0.272191	0	0.395085	1.104377	0.24892	0	0.755315	1.123595	0	0.268585	0.874792	1.194189	1.705702	0	0	0.139954	0	0	0.602626	0.955797	0.751716	0	0.557361	0.732691	0	0.276379	1.149716	1.235362	0	1.577801	1.125998	0.934101	1.172604	0.774984	0	0.518156	0.539839	1.196343	1.254938	1.071164	0.791258	0	0.693882	0	0.146014	0.727044	0	0.151669	0.774291	0.562117	0.867611	0	0.397808	1.120332	1.133622	0.964773	1.096303	1.506953	0.922228	0	0.03021	0.907507	0.664316	0.17354	0	0.481922	0.112724	1.098242	0	2.48107	0	0.959074	1.159282
"Phascolarctobacterium_A"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.694438	0	0	0.580341	0	0	0	0	0	0	0	0	0.237686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.385331	0	0.675137	0	0	0	0	0	0	0	0.209861	0	0	0	0	0	0	0	0.542052	0	0	0	0	0	0	0	0	0.409095	0	0	0	0
"Megamonas"	2.06398	1.218868	0.913034	0.524441	0	0	0	1.045756	0	0	1.332057	1.135706	0	2.081964	1.373864	0	0	0	0	1.583161	0.296417	0	1.010695	0	1.440534	0	0	0	0	1.347711	0	0	0	0.997709	0	1.431318	0	1.390523	1.062649	1.087335	0	1.092945	0	0	0	0	1.288161	1.359359	1.446088	1.135649	0	0	0.987319	1.72648	0	0	1.464334	0	0.867966	0	0	0	0	0	0	0	0	0	0	1.040642	0	0	0	0.961132	1.157378	0	0	0	0	1.250849	0	0	0.70652	0.335949	0	1.283279	0	0	1.053659	0	0.612606	1.652764	1.843439	3.131342	0	1.375669	1.11317
"Mitsuokella"	0	0	0	0	0	0	0	0	0	0.346096	0	0	0	0	0	0.583736	0.973267	0	0	0.647747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.459777	0	0.604136	0.288521	0	0.388022	0	0	0	0	0.795992	0	0	0	0	0	0	0	0	1.72777	0	0	0	0	0	0	0	0.433648	0	0.383935	0	0.575423	0.424784	0	1.967911	0	0	0.388098	0	0	0	0	0	0	0.569749	0	0.719853	0	0	0	0	0	0	0	0	0	0.514562	0	0
"Allisonella"	0	0.04743	0	0	0	0	0.230947	0	0	0.033348	0	0.049064	0.109703	0.266953	0.04734	0.18022	0.061767	0	0	0	0	0	0	0	0	0.382864	0	0	0	0.121706	0	0	0.266335	0	0	0.131382	0	0.237158	0.21034	0.160657	0	0.22326	0	0	0	0	0	0.166607	0.116931	0	0.091007	0.169704	0.066336	0.513971	0.091499	0	0	0.179734	0.356383	0	0.058261	0	0.134421	0	0.049048	0.083347	0	0.238335	0	0.0392	0	0	0	0	0	0	0	0.214385	0	0.040269	0	0	0	0	0.094945	0	0	0	0	0	0	0.204045	0.082823	0.390599	0	0	0
"Dialister"	0	0	0.061027	0.572785	0.787099	0	0.45601	0	0	1.025669	1.172498	0	0	0.092562	0	0.352527	0.633258	0.613952	0	1.126861	0.516726	0.272484	0	0.687557	0.806627	1.194798	0	0	0.630686	0	1.200698	0	0	0	0	0	0	0.915281	0.689666	0.070391	0.738474	0	0.607458	0	1.239969	1.736422	0.713119	0	1.231535	0	0	0	0.85002	0	0	0	0	1.123824	1.115135	0.885184	0.851058	0	0	0.789646	0	0.086971	0	0	0	0.684146	0.981897	0	0.97875	0	0	0.592209	0	0.100277	0	0	0	0	0.715899	0	0.779409	0.947638	0	0	0.748842	0	0.515227	0	0	0	0.052034	0	0
"UBA5809"	0	0	0.072284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Megasphaera"	1.182015	0.944131	0	0.645607	0.76514	0	0	0	0	0.999531	1.096322	0.947494	1.212511	3.365752	2.549304	0	0.602086	0	0	1.025682	0.250638	0	0.697715	0.692628	0	1.300416	0	0	0.672285	1.110564	0	0	0	0	0	2.611621	1.260618	1.012553	0.879676	1.130397	0.869707	0.635433	0	0.958389	0	0	0.914342	0	2.733407	0.941065	0.459077	1.148929	0.030854	3.188926	0.976612	0	0.499162	2.401291	1.146749	0	0.725685	0	1.096917	0	0	1.226053	0	0	0.334824	0.746274	1.298817	0.374226	0	0.385181	1.261289	0.401514	0.612965	0.771093	0	0	0	0	0.823753	0.220531	0.275339	0.565482	0	0.254174	0	0	0	0.924203	0	1.084514	0.793525	1.320425	0
"Megasphaera_B"	0	0	0	0	0	0	0	0	0	0.844509	0.032941	0	0	0	0	1.071648	0.808169	0	0	0	0	0	0.596188	0.636841	0	0	0	0	0.23483	0.898474	0	0	0	0	0	0	0	0	1.072032	0	0.550556	0.727485	0	1.149376	0	0	0	0	0	0.561367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.070264	0	0	0	0.982248	0	0	0	0	0	1.214775	0	0	0	0	0.472997	0	0	0	0	0	0	0	0	0	0	0	0
"Veillonella"	0	0	0	0	0	0	1.151792	0.169004	0	0.4191	0	0	0	0	0	0	0	0	0	0.1726	0	0	0	0	0	0	0	0.848304	0	0.163766	0	0.02639	0	0	0.093432	0	0	0	0	0.85463	0	0	0	0	1.787441	0.625902	0	0	0.102986	0	0	0	0	0	0	0	0	0	0	0.65766	0	0.079885	0	0	0	0.561689	0	0.091	0	0	0	0	0	0.497313	0	0.299938	0	0	0	0	0	0	0	0	0	0	0	0	0	0.337259	0	0	0	0	0	0	0.045303
"Veillonella_A"	0	0	0	0	0	0	0.035304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.082036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cetobacterium_A"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.387784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.930109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Fusobacterium_A"	1.033506	2.10662	0	0	0	0	0.832586	0	0	0.067597	0	0	0	0	0.041297	0	0	0	1.560465	0	0	0	0	0	0	0	0	0	1.065457	0	0	1.547862	0	0	0	0	0.291747	0.900459	0	0	0	0	0.340315	0	0	0.183821	0	0	0	0	0	0.96763	0	2.005896	0	1.495818	0	0	0	0	0	1.940327	0	0	0	1.836059	0	0	0	0	0	0	0	0	1.793514	0	0	0	0	0	1.154455	0.873916	0	0	0	0	0	0	0	0	0	0.036008	0	0	0	0	0.097079
"51-20"	0	0	1.294008	0.986464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.557205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.207056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CAG-267"	0	0	0.977023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.32991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CAG-495"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.572669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.147967	0	0	0	0	0	0	1.073036	1.190894	0	0	0	0
